dataset,backbone,variant,split,selected_depth,val_metric,test_metric,metric_name,source
questions,GAT,BASE,3,4,0.7741251176188744,0.7770397290289512,roc_auc,results/questions/base.csv
questions,GAT,BASE,4,4,0.7879994689110945,0.7734222793800175,roc_auc,results/questions/base.csv
questions,GAT,BASE,5,2,0.7807810470533225,0.7733837209570802,roc_auc,results/questions/base.csv
questions,GAT,BASE,6,3,0.7672679516709096,0.766549875435514,roc_auc,results/questions/base.csv
questions,GAT,BASE,7,4,0.7862028875072882,0.7757359002006423,roc_auc,results/questions/base.csv
questions,GAT,BASE,8,5,0.7714324968683073,0.7565925667672572,roc_auc,results/questions/base.csv
questions,GAT,BASE,9,2,0.76732417782242,0.7760704580140334,roc_auc,results/questions/base.csv
questions,GAT-sep,BASE,0,4,0.7780022975367866,0.7718665509144349,roc_auc,results/questions/base.csv
questions,GAT-sep,BASE,1,4,0.7915046556869808,0.7834662867776934,roc_auc,results/questions/base.csv
questions,GAT-sep,BASE,2,5,0.7635392457383001,0.7714098529469486,roc_auc,results/questions/base.csv
questions,GAT-sep,BASE,3,2,0.7752852005149253,0.7715438838721892,roc_auc,results/questions/base.csv
questions,GAT-sep,BASE,4,4,0.7775609164747241,0.7794967317696007,roc_auc,results/questions/base.csv
questions,GAT-sep,BASE,5,3,0.7742621616472993,0.7853241331858725,roc_auc,results/questions/base.csv
questions,GAT-sep,BASE,6,5,0.7786494178226508,0.7662940506893184,roc_auc,results/questions/base.csv
questions,GAT-sep,BASE,7,5,0.7847875355742976,0.7816681251140014,roc_auc,results/questions/base.csv
questions,GAT-sep,BASE,8,3,0.7780062229765223,0.7683876345215639,roc_auc,results/questions/base.csv
questions,GAT-sep,BASE,9,5,0.7828012630679622,0.7778212874819042,roc_auc,results/questions/base.csv
questions,GT,BASE,0,4,0.7826260037291678,0.7743384459801113,roc_auc,results/questions/base.csv
questions,GT,BASE,1,4,0.7929522193166272,0.786585363037942,roc_auc,results/questions/base.csv
questions,GT,BASE,2,5,0.7717617719896783,0.7791893033855218,roc_auc,results/questions/base.csv
questions,GT,BASE,3,3,0.7730961905916446,0.7745782239574796,roc_auc,results/questions/base.csv
questions,GT,BASE,4,4,0.7831329627256407,0.7751456330854358,roc_auc,results/questions/base.csv
questions,GT,BASE,5,5,0.7732259610111472,0.7896872380855627,roc_auc,results/questions/base.csv
questions,GT,BASE,6,4,0.7817448579625813,0.7663389585531587,roc_auc,results/questions/base.csv
questions,GT,BASE,7,4,0.7841389143850048,0.7859658884945822,roc_auc,results/questions/base.csv
questions,GT,BASE,8,4,0.7767698249138424,0.7671559584307877,roc_auc,results/questions/base.csv
questions,GT,BASE,9,4,0.7834355679476299,0.7792147011491334,roc_auc,results/questions/base.csv
questions,GT-sep,BASE,0,4,0.775181753632475,0.7705742665241314,roc_auc,results/questions/base.csv
questions,GT-sep,BASE,1,4,0.7929218548857293,0.7836266390215858,roc_auc,results/questions/base.csv
questions,GT-sep,BASE,2,2,0.7706756951780591,0.7704609001429201,roc_auc,results/questions/base.csv
questions,GT-sep,BASE,3,3,0.7740269816254783,0.7670397059400751,roc_auc,results/questions/base.csv
questions,GT-sep,BASE,4,4,0.7761888598329378,0.7668537250438111,roc_auc,results/questions/base.csv
questions,GT-sep,BASE,5,2,0.7657198275115599,0.7868449974486793,roc_auc,results/questions/base.csv
questions,GT-sep,BASE,6,3,0.7740573460563762,0.7667269671145139,roc_auc,results/questions/base.csv
questions,GT-sep,BASE,7,4,0.7733370278648495,0.7751810745101118,roc_auc,results/questions/base.csv
questions,GT-sep,BASE,8,3,0.7793943277395816,0.7638473224984934,roc_auc,results/questions/base.csv
questions,GT-sep,BASE,9,5,0.7842809229401544,0.7754426714753099,roc_auc,results/questions/base.csv
questions,ResNet,BASE,0,5,0.7147501861697522,0.7092923490391565,roc_auc,results/questions/base.csv
questions,ResNet,BASE,1,4,0.7287429933787068,0.7098125414156714,roc_auc,results/questions/base.csv
questions,ResNet,BASE,2,5,0.7118178826870789,0.7047899027727431,roc_auc,results/questions/base.csv
questions,ResNet,BASE,3,4,0.7103100520120764,0.6966377978753617,roc_auc,results/questions/base.csv
questions,ResNet,BASE,4,1,0.7104036852951873,0.7135094167980809,roc_auc,results/questions/base.csv
questions,ResNet,BASE,5,5,0.7052941482084407,0.7027321066983139,roc_auc,results/questions/base.csv
questions,ResNet,BASE,6,4,0.7172383376917261,0.6947341200483019,roc_auc,results/questions/base.csv
questions,ResNet,BASE,7,1,0.727165428421338,0.7150564869351594,roc_auc,results/questions/base.csv
questions,ResNet,BASE,8,1,0.7337762152988241,0.7070258295255929,roc_auc,results/questions/base.csv
questions,ResNet,BASE,9,2,0.7369708305191394,0.6983925524521541,roc_auc,results/questions/base.csv
questions,TAG,BASE,0,4,0.7819268136397486,0.7848533510040198,roc_auc,results/questions/base.csv
questions,TAG,BASE,1,3,0.7958983772924857,0.7960858582943324,roc_auc,results/questions/base.csv
questions,TAG,BASE,2,5,0.798088657210975,0.7792081208194704,roc_auc,results/questions/base.csv
questions,TAG,BASE,3,5,0.781030658838878,0.7845242190764912,roc_auc,results/questions/base.csv
questions,TAG,BASE,4,5,0.7755397768272057,0.79645689653182,roc_auc,results/questions/base.csv
questions,TAG,BASE,5,4,0.7844691131392549,0.7841482167306614,roc_auc,results/questions/base.csv
questions,TAG,BASE,6,5,0.7877104872740708,0.7610250537393589,roc_auc,results/questions/base.csv
questions,TAG,BASE,7,3,0.7795519225995649,0.7988125391067837,roc_auc,results/questions/base.csv
questions,TAG,BASE,8,4,0.7852107903411092,0.7792614561230545,roc_auc,results/questions/base.csv
questions,TAG,BASE,9,4,0.7914495840765691,0.7677001632383533,roc_auc,results/questions/base.csv
questions,GCN,ENS,0,4,0.7719389940483407,0.7766290933691057,roc_auc,results/questions/ensemble.csv
questions,GCN,ENS,1,2,0.7836333408378504,0.7776762893405587,roc_auc,results/questions/ensemble.csv
questions,GCN,ENS,2,2,0.7822806804865234,0.7593470696753013,roc_auc,results/questions/ensemble.csv
questions,GCN,ENS,3,3,0.7783036327635673,0.7685463705441354,roc_auc,results/questions/ensemble.csv
questions,GCN,ENS,4,2,0.7734908127392065,0.7802180282561664,roc_auc,results/questions/ensemble.csv
questions,GCN,ENS,5,2,0.7699417534015667,0.7652388890556419,roc_auc,results/questions/ensemble.csv
questions,GCN,ENS,6,3,0.7723310762054851,0.7565181051421237,roc_auc,results/questions/ensemble.csv
questions,GCN,ENS,7,2,0.7753491620917976,0.7787395320808388,roc_auc,results/questions/ensemble.csv
questions,GCN,ENS,8,2,0.7605871996028378,0.7648380661681009,roc_auc,results/questions/ensemble.csv
questions,GCN,ENS,9,4,0.775659271830929,0.7453093793941017,roc_auc,results/questions/ensemble.csv
questions,SAGE,ENS,0,5,0.7450978762216487,0.7407292390599133,roc_auc,results/questions/ensemble.csv
questions,SAGE,ENS,1,5,0.7624928851404789,0.7522392746398712,roc_auc,results/questions/ensemble.csv
questions,SAGE,ENS,2,5,0.7388999532410855,0.7508529030798251,roc_auc,results/questions/ensemble.csv
questions,SAGE,ENS,3,5,0.7485576895323531,0.7407548677122848,roc_auc,results/questions/ensemble.csv
questions,SAGE,ENS,4,1,0.7384648067009566,0.7654623893754229,roc_auc,results/questions/ensemble.csv
questions,SAGE,ENS,5,5,0.752548360840275,0.7438842185223581,roc_auc,results/questions/ensemble.csv
questions,SAGE,ENS,6,4,0.755785809535355,0.7337110288634039,roc_auc,results/questions/ensemble.csv
questions,SAGE,ENS,7,5,0.7603581386488406,0.7445691500292075,roc_auc,results/questions/ensemble.csv
questions,SAGE,ENS,8,5,0.7575106939369275,0.7362684682146989,roc_auc,results/questions/ensemble.csv
questions,SAGE,ENS,9,1,0.7665721097506768,0.7306830382190165,roc_auc,results/questions/ensemble.csv
questions,GAT,ENS,0,5,0.7708584590339955,0.7775805859494954,roc_auc,results/questions/ensemble.csv
questions,GAT,ENS,1,3,0.7915907844529495,0.7960485697595755,roc_auc,results/questions/ensemble.csv
questions,GAT,ENS,2,2,0.7792493173775752,0.7768761443424173,roc_auc,results/questions/ensemble.csv
questions,GAT,ENS,3,3,0.7852572028932799,0.7702162735015896,roc_auc,results/questions/ensemble.csv
questions,GAT,ENS,4,3,0.78950452868746,0.7830067027007058,roc_auc,results/questions/ensemble.csv
questions,GAT,ENS,5,2,0.7811051267397491,0.7808850658841078,roc_auc,results/questions/ensemble.csv
questions,GAT,ENS,6,4,0.7821673045506237,0.7812854269941285,roc_auc,results/questions/ensemble.csv
questions,GAT,ENS,7,5,0.7899238580145356,0.7945794245790321,roc_auc,results/questions/ensemble.csv
questions,GAT,ENS,8,4,0.7775997090556431,0.7714581086978105,roc_auc,results/questions/ensemble.csv
questions,GAT,ENS,9,5,0.7788092063107217,0.7675945316306056,roc_auc,results/questions/ensemble.csv
questions,GAT-sep,ENS,0,2,0.7834539251511006,0.7786223560350858,roc_auc,results/questions/ensemble.csv
questions,GAT-sep,ENS,1,5,0.7937978052173711,0.7905185530663182,roc_auc,results/questions/ensemble.csv
questions,GAT-sep,ENS,2,5,0.779341218849038,0.7804693506715401,roc_auc,results/questions/ensemble.csv
questions,GAT-sep,ENS,3,2,0.7827287578869588,0.7750767127905447,roc_auc,results/questions/ensemble.csv
questions,GAT-sep,ENS,4,4,0.7787264257139395,0.7849569046129266,roc_auc,results/questions/ensemble.csv
questions,GAT-sep,ENS,5,5,0.7782941655265574,0.7940357969933667,roc_auc,results/questions/ensemble.csv
questions,GAT-sep,ENS,6,5,0.7804184056941967,0.7694191300573296,roc_auc,results/questions/ensemble.csv
questions,GAT-sep,ENS,7,5,0.7862240156093956,0.7892368895589794,roc_auc,results/questions/ensemble.csv
questions,GAT-sep,ENS,8,3,0.7835412084581681,0.7712626613623822,roc_auc,results/questions/ensemble.csv
questions,GAT-sep,ENS,9,3,0.7900016740845934,0.7708530647019571,roc_auc,results/questions/ensemble.csv
questions,GT,ENS,0,5,0.7842287376824897,0.7758394538095491,roc_auc,results/questions/ensemble.csv
questions,GT,ENS,1,5,0.7982268557804986,0.792832058442563,roc_auc,results/questions/ensemble.csv
questions,GT,ENS,2,5,0.7815690213532376,0.7807345264125198,roc_auc,results/questions/ensemble.csv
questions,GT,ENS,3,5,0.7793632705840245,0.7776311505879583,roc_auc,results/questions/ensemble.csv
questions,GT,ENS,4,4,0.781712068995376,0.7804745456686424,roc_auc,results/questions/ensemble.csv
questions,GT,ENS,5,5,0.7753595529616866,0.7931270188335962,roc_auc,results/questions/ensemble.csv
questions,GT,ENS,6,5,0.7828434038180674,0.7685833127457523,roc_auc,results/questions/ensemble.csv
questions,GT,ENS,7,4,0.781508177037332,0.7941182242807238,roc_auc,results/questions/ensemble.csv
questions,GT,ENS,8,3,0.7836949933325252,0.7718634339161736,roc_auc,results/questions/ensemble.csv
questions,GT,ENS,9,5,0.7854460858170398,0.7826203103606714,roc_auc,results/questions/ensemble.csv
questions,GT-sep,ENS,0,5,0.7809590772907539,0.7817234229720463,roc_auc,results/questions/ensemble.csv
questions,GT-sep,ENS,1,5,0.7964179207869353,0.7917946752434144,roc_auc,results/questions/ensemble.csv
questions,GT-sep,ENS,2,4,0.7743090360159096,0.7762824138958091,roc_auc,results/questions/ensemble.csv
questions,GT-sep,ENS,3,4,0.7817367761748899,0.7694403718232593,roc_auc,results/questions/ensemble.csv
questions,GT-sep,ENS,4,5,0.7740987940818224,0.7757565647446716,roc_auc,results/questions/ensemble.csv
questions,GT-sep,ENS,5,3,0.7753851837740794,0.7900310314493579,roc_auc,results/questions/ensemble.csv
questions,GT-sep,ENS,6,2,0.7821634945649978,0.7747930659487565,roc_auc,results/questions/ensemble.csv
questions,GT-sep,ENS,7,4,0.779002361036547,0.7864201621300873,roc_auc,results/questions/ensemble.csv
questions,GT-sep,ENS,8,5,0.7816225920602209,0.7643742106490513,roc_auc,results/questions/ensemble.csv
questions,GT-sep,ENS,9,5,0.7849671821692673,0.7725614106379688,roc_auc,results/questions/ensemble.csv
questions,ResNet,ENS,0,4,0.7145611877918825,0.7083149969176351,roc_auc,results/questions/ensemble.csv
questions,ResNet,ENS,1,1,0.7323901887097426,0.7168766984754416,roc_auc,results/questions/ensemble.csv
questions,ResNet,ENS,2,1,0.7168620727476347,0.7149761376466431,roc_auc,results/questions/ensemble.csv
questions,ResNet,ENS,3,1,0.7141722228957046,0.7008898452814418,roc_auc,results/questions/ensemble.csv
questions,ResNet,ENS,4,3,0.7148814574926831,0.7123750603196886,roc_auc,results/questions/ensemble.csv
questions,ResNet,ENS,5,1,0.7100394275785232,0.7077380059061343,roc_auc,results/questions/ensemble.csv
questions,ResNet,ENS,6,4,0.717460240490911,0.69355612559425,roc_auc,results/questions/ensemble.csv
questions,ResNet,ENS,7,1,0.7319541185367346,0.71964136048893,roc_auc,results/questions/ensemble.csv
questions,ResNet,ENS,8,1,0.7353784874357066,0.7085374582379955,roc_auc,results/questions/ensemble.csv
questions,ResNet,ENS,9,2,0.740220863712196,0.6999862621187738,roc_auc,results/questions/ensemble.csv
questions,TAG,ENS,0,5,0.7827225233650256,0.7856436832298567,roc_auc,results/questions/ensemble.csv
questions,TAG,ENS,1,4,0.7986514959966287,0.8025402381386672,roc_auc,results/questions/ensemble.csv
questions,TAG,ENS,2,3,0.8033612155008687,0.7837453158442794,roc_auc,results/questions/ensemble.csv
questions,TAG,ENS,3,4,0.7813899520288174,0.7797492086287747,roc_auc,results/questions/ensemble.csv
questions,TAG,ENS,4,5,0.7785490882011672,0.7985503649196853,roc_auc,results/questions/ensemble.csv
questions,TAG,ENS,5,4,0.7854939992726391,0.7891970612478614,roc_auc,results/questions/ensemble.csv
questions,TAG,ENS,6,5,0.7871108186273661,0.7692443472659307,roc_auc,results/questions/ensemble.csv
questions,TAG,ENS,7,5,0.7830894365262168,0.7998800532891257,roc_auc,results/questions/ensemble.csv
questions,TAG,ENS,8,5,0.7869902845366539,0.7836524985627175,roc_auc,results/questions/ensemble.csv
questions,TAG,ENS,9,5,0.7987720300873411,0.7691382538806628,roc_auc,results/questions/ensemble.csv
questions,GCN,GNNM,0,4,0.7760423485675031,0.7814996917635053,roc_auc,results/questions/tabm.csv
questions,GCN,GNNM,1,3,0.7906968232801668,0.7948424068767909,roc_auc,results/questions/tabm.csv
questions,GCN,GNNM,2,4,0.7874828117693919,0.7665994010745563,roc_auc,results/questions/tabm.csv
questions,GCN,GNNM,3,5,0.77832926357596,0.7628322200646951,roc_auc,results/questions/tabm.csv
questions,GCN,GNNM,4,3,0.7802541144958406,0.7861606431637302,roc_auc,results/questions/tabm.csv
questions,GCN,GNNM,5,3,0.7663649850775562,0.7771188084292868,roc_auc,results/questions/tabm.csv
questions,GCN,GNNM,6,2,0.7758436520444036,0.7697913227386177,roc_auc,results/questions/tabm.csv
questions,GCN,GNNM,7,2,0.7856887703560027,0.7811507034026077,roc_auc,results/questions/tabm.csv
questions,GCN,GNNM,8,3,0.7679747617315809,0.7660832492513432,roc_auc,results/questions/tabm.csv
questions,GCN,GNNM,9,5,0.782190741734929,0.7641138835720338,roc_auc,results/questions/tabm.csv
questions,SAGE,GNNM,0,4,0.7748635621056521,0.7681723307527666,roc_auc,results/questions/tabm.csv
questions,SAGE,GNNM,1,5,0.7887679314664404,0.7895949980259012,roc_auc,results/questions/tabm.csv
questions,SAGE,GNNM,2,5,0.7717785128356107,0.7815620317287334,roc_auc,results/questions/tabm.csv
questions,SAGE,GNNM,3,4,0.7773686853817778,0.7667090732356059,roc_auc,results/questions/tabm.csv
questions,SAGE,GNNM,4,5,0.7589539857645082,0.7858087686933313,roc_auc,results/questions/tabm.csv
questions,SAGE,GNNM,5,4,0.7632945984794693,0.7627219706817452,roc_auc,results/questions/tabm.csv
questions,SAGE,GNNM,6,5,0.773462988298726,0.7516859497262813,roc_auc,results/questions/tabm.csv
questions,SAGE,GNNM,7,4,0.7796138060024592,0.7668252102819383,roc_auc,results/questions/tabm.csv
questions,SAGE,GNNM,8,5,0.7717154748916175,0.7659463322166014,roc_auc,results/questions/tabm.csv
questions,SAGE,GNNM,9,3,0.7803173833480537,0.762783502536313,roc_auc,results/questions/tabm.csv
questions,GAT,GNNM,0,4,0.792635182330903,0.7942206234458301,roc_auc,results/questions/tabm.csv
questions,GAT,GNNM,1,4,0.7992507028268938,0.8099522291155343,roc_auc,results/questions/tabm.csv
questions,GAT,GNNM,2,2,0.7938849730703289,0.7847390610677683,roc_auc,results/questions/tabm.csv
questions,GAT,GNNM,3,4,0.7880692031934609,0.7753062162180884,roc_auc,results/questions/tabm.csv
questions,GAT,GNNM,4,5,0.7868338442177696,0.7953959626791408,roc_auc,results/questions/tabm.csv
questions,GAT,GNNM,5,4,0.7788665870033309,0.7965918510121008,roc_auc,results/questions/tabm.csv
questions,GAT,GNNM,6,3,0.7876908600753916,0.786437017009575,roc_auc,results/questions/tabm.csv
questions,GAT,GNNM,7,3,0.7987939663682178,0.7920013206837078,roc_auc,results/questions/tabm.csv
questions,GAT,GNNM,8,2,0.787007949015465,0.7840208815794638,roc_auc,results/questions/tabm.csv
questions,GAT,GNNM,9,4,0.7785658290470996,0.7939243931666162,roc_auc,results/questions/tabm.csv
questions,GAT-sep,GNNM,0,3,0.7922938999821045,0.7835495221757109,roc_auc,results/questions/tabm.csv
questions,GAT-sep,GNNM,1,2,0.8027886785699854,0.8041914391065528,roc_auc,results/questions/tabm.csv
questions,GAT-sep,GNNM,2,4,0.7849783812179254,0.7918670588697072,roc_auc,results/questions/tabm.csv
questions,GAT-sep,GNNM,3,5,0.7913292808940766,0.7801189769780817,roc_auc,results/questions/tabm.csv
questions,GAT-sep,GNNM,4,2,0.7781320679562891,0.8062786734978954,roc_auc,results/questions/tabm.csv
questions,GAT-sep,GNNM,5,4,0.7820408823003077,0.7913213532852007,roc_auc,results/questions/tabm.csv
questions,GAT-sep,GNNM,6,5,0.7889185990798306,0.7778507257988174,roc_auc,results/questions/tabm.csv
questions,GAT-sep,GNNM,7,4,0.7937490835830028,0.7967557820317749,roc_auc,results/questions/tabm.csv
questions,GAT-sep,GNNM,8,3,0.7871436075945714,0.7836887480980539,roc_auc,results/questions/tabm.csv
questions,GAT-sep,GNNM,9,4,0.7902196514440423,0.794322214500276,roc_auc,results/questions/tabm.csv
questions,GT,GNNM,0,5,0.7877457007775834,0.7870512965558323,roc_auc,results/questions/tabm.csv
questions,GT,GNNM,1,5,0.8022074825808612,0.7992147473268854,roc_auc,results/questions/tabm.csv
questions,GT,GNNM,2,4,0.7807442171922715,0.7912909914132471,roc_auc,results/questions/tabm.csv
questions,GT,GNNM,3,4,0.7914861830294004,0.7833272917441108,roc_auc,results/questions/tabm.csv
questions,GT,GNNM,4,4,0.7765748229222589,0.7913473282707124,roc_auc,results/questions/tabm.csv
questions,GT,GNNM,5,5,0.7853015372714731,0.7934517638746827,roc_auc,results/questions/tabm.csv
questions,GT,GNNM,6,3,0.789922588019327,0.7640502737186251,roc_auc,results/questions/tabm.csv
questions,GT,GNNM,7,5,0.7905826391654976,0.7917501137127143,roc_auc,results/questions/tabm.csv
questions,GT,GNNM,8,2,0.7850003174988022,0.7774910011105749,roc_auc,results/questions/tabm.csv
questions,GT,GNNM,9,5,0.7834515006147931,0.7868929068664008,roc_auc,results/questions/tabm.csv
questions,GT-sep,GNNM,0,2,0.7863468587823055,0.7842151744710915,roc_auc,results/questions/tabm.csv
questions,GT-sep,GNNM,1,5,0.8043401508985215,0.7962967751766876,roc_auc,results/questions/tabm.csv
questions,GT-sep,GNNM,2,5,0.7853476034613143,0.7958166420000508,roc_auc,results/questions/tabm.csv
questions,GT-sep,GNNM,3,3,0.7916692932476663,0.7817050673156181,roc_auc,results/questions/tabm.csv
questions,GT-sep,GNNM,4,2,0.7795957951613182,0.7925902024663537,roc_auc,results/questions/tabm.csv
questions,GT-sep,GNNM,5,5,0.7820473477304608,0.787570796266067,roc_auc,results/questions/tabm.csv
questions,GT-sep,GNNM,6,4,0.7893748737220674,0.7708838883514312,roc_auc,results/questions/tabm.csv
questions,GT-sep,GNNM,7,3,0.7876524138568024,0.7894179063469011,roc_auc,results/questions/tabm.csv
questions,GT-sep,GNNM,8,3,0.7854635193876314,0.7810531529014635,roc_auc,results/questions/tabm.csv
questions,GT-sep,GNNM,9,3,0.7821930508171264,0.7827244411914784,roc_auc,results/questions/tabm.csv
questions,ResNet,GNNM,0,1,0.7149614671908284,0.7064026607620715,roc_auc,results/questions/tabm.csv
questions,ResNet,GNNM,1,3,0.7422742150563704,0.7208896605704338,roc_auc,results/questions/tabm.csv
questions,ResNet,GNNM,2,5,0.7282991877803371,0.7291954219376647,roc_auc,results/questions/tabm.csv
questions,ResNet,GNNM,3,5,0.718757944685936,0.7127385946724727,roc_auc,results/questions/tabm.csv
questions,ResNet,GNNM,4,1,0.7016745464096658,0.7274124989321396,roc_auc,results/questions/tabm.csv
questions,ResNet,GNNM,5,5,0.7077558607392528,0.7027494233553215,roc_auc,results/questions/tabm.csv
questions,ResNet,GNNM,6,4,0.7247121440405475,0.7080547852849975,roc_auc,results/questions/tabm.csv
questions,ResNet,GNNM,7,4,0.7243468472368946,0.7089684121087301,roc_auc,results/questions/tabm.csv
questions,ResNet,GNNM,8,5,0.7324415657886382,0.720436079601209,roc_auc,results/questions/tabm.csv
questions,ResNet,GNNM,9,1,0.7362543223132385,0.7152218032873942,roc_auc,results/questions/tabm.csv
questions,TAG,GNNM,0,5,0.7914016706209699,0.7931810468034606,roc_auc,results/questions/tabm.csv
questions,TAG,GNNM,1,4,0.8029641688169995,0.8093396812349778,roc_auc,results/questions/tabm.csv
questions,TAG,GNNM,2,5,0.8038237246650388,0.7844506810063978,roc_auc,results/questions/tabm.csv
questions,TAG,GNNM,3,4,0.7850612772688176,0.7851783269338666,roc_auc,results/questions/tabm.csv
questions,TAG,GNNM,4,5,0.7805291261855695,0.7988472878651794,roc_auc,results/questions/tabm.csv
questions,TAG,GNNM,5,5,0.7840537092519151,0.7987099090529174,roc_auc,results/questions/tabm.csv
questions,TAG,GNNM,6,5,0.7909923858014536,0.7789998591578563,roc_auc,results/questions/tabm.csv
questions,TAG,GNNM,7,5,0.7923054453930922,0.7990355776490445,roc_auc,results/questions/tabm.csv
questions,TAG,GNNM,8,2,0.7827113243163674,0.784603760254347,roc_auc,results/questions/tabm.csv
questions,TAG,GNNM,9,5,0.7985690617621761,0.782382494937764,roc_auc,results/questions/tabm.csv
tolokers,GCN,BASE,0,3,0.8462544245895163,0.8353901808154999,roc_auc,results3/tolokers/base.csv
tolokers,GCN,BASE,1,3,0.8469170098396624,0.8516453424215557,roc_auc,results3/tolokers/base.csv
tolokers,GCN,BASE,2,3,0.8378030682585007,0.8519063034631225,roc_auc,results3/tolokers/base.csv
tolokers,GCN,BASE,3,3,0.8306028846898,0.8387362436250946,roc_auc,results3/tolokers/base.csv
tolokers,GCN,BASE,4,4,0.8241189177593212,0.8537228634407815,roc_auc,results3/tolokers/base.csv
tolokers,GCN,BASE,5,4,0.8465259759215434,0.8264060038662903,roc_auc,results3/tolokers/base.csv
tolokers,GCN,BASE,6,3,0.8515924448988403,0.8375466679680826,roc_auc,results3/tolokers/base.csv
tolokers,GCN,BASE,7,5,0.8414608647009068,0.8243400058021468,roc_auc,results3/tolokers/base.csv
tolokers,GCN,BASE,8,3,0.8379435960728246,0.8463081807558516,roc_auc,results3/tolokers/base.csv
tolokers,GCN,BASE,9,3,0.8359266485541929,0.8442764126465109,roc_auc,results3/tolokers/base.csv
tolokers,SAGE,BASE,0,4,0.8359836743339185,0.8299086433008251,roc_auc,results3/tolokers/base.csv
tolokers,SAGE,BASE,1,5,0.8249702311852265,0.8295104235296032,roc_auc,results3/tolokers/base.csv
tolokers,SAGE,BASE,2,5,0.8092406202775525,0.8285594408248809,roc_auc,results3/tolokers/base.csv
tolokers,SAGE,BASE,3,2,0.8285363790530734,0.831995992722915,roc_auc,results3/tolokers/base.csv
tolokers,SAGE,BASE,4,5,0.8322281194119827,0.8336681768516034,roc_auc,results3/tolokers/base.csv
tolokers,SAGE,BASE,5,4,0.845631893160844,0.8262277369729605,roc_auc,results3/tolokers/base.csv
tolokers,SAGE,BASE,6,5,0.8341422168636093,0.8348787649561178,roc_auc,results3/tolokers/base.csv
tolokers,SAGE,BASE,7,2,0.834888643587519,0.8196908323369367,roc_auc,results3/tolokers/base.csv
tolokers,SAGE,BASE,8,5,0.8277902917683286,0.8320515740356643,roc_auc,results3/tolokers/base.csv
tolokers,SAGE,BASE,9,5,0.8274236974700919,0.8300902992985909,roc_auc,results3/tolokers/base.csv
tolokers,GAT,BASE,0,3,0.8384846621018889,0.8377835663681543,roc_auc,results3/tolokers/base.csv
tolokers,GAT,BASE,1,3,0.8481790446552587,0.8456730625845582,roc_auc,results3/tolokers/base.csv
tolokers,GAT,BASE,2,2,0.8237333148678427,0.8455042851836487,roc_auc,results3/tolokers/base.csv
tolokers,GAT,BASE,3,2,0.8364907964464793,0.8441852457371843,roc_auc,results3/tolokers/base.csv
tolokers,GAT,BASE,4,4,0.8389429049746846,0.8459794376255664,roc_auc,results3/tolokers/base.csv
tolokers,GAT,BASE,5,5,0.857706423139432,0.8326744914309884,roc_auc,results3/tolokers/base.csv
tolokers,GAT,BASE,6,4,0.8451532839381461,0.8329781551884479,roc_auc,results3/tolokers/base.csv
tolokers,GAT,BASE,7,3,0.8549949830891407,0.8305461338452236,roc_auc,results3/tolokers/base.csv
tolokers,GAT,BASE,8,2,0.834158849382696,0.8438920882034764,roc_auc,results3/tolokers/base.csv
tolokers,GAT,BASE,9,3,0.8336632682017464,0.8423558071626688,roc_auc,results3/tolokers/base.csv
tolokers,GAT-sep,BASE,0,4,0.8361384585931739,0.8402311775917838,roc_auc,results3/tolokers/base.csv
tolokers,GAT-sep,BASE,1,3,0.8431383730545045,0.8371203186300425,roc_auc,results3/tolokers/base.csv
tolokers,GAT-sep,BASE,2,3,0.8250927687238037,0.8396601134943293,roc_auc,results3/tolokers/base.csv
tolokers,GAT-sep,BASE,3,5,0.8337338715480734,0.8485538013550996,roc_auc,results3/tolokers/base.csv
tolokers,GAT-sep,BASE,4,2,0.8336653048367366,0.8395448839435077,roc_auc,results3/tolokers/base.csv
tolokers,GAT-sep,BASE,5,5,0.8600628098230978,0.8336973231497523,roc_auc,results3/tolokers/base.csv
tolokers,GAT-sep,BASE,6,5,0.8470765462472285,0.8402030480249656,roc_auc,results3/tolokers/base.csv
tolokers,GAT-sep,BASE,7,3,0.8520072395585119,0.8314801710277663,roc_auc,results3/tolokers/base.csv
tolokers,GAT-sep,BASE,8,4,0.8437541156998761,0.8477112699923273,roc_auc,results3/tolokers/base.csv
tolokers,GAT-sep,BASE,9,5,0.8350868760598988,0.8455961299138625,roc_auc,results3/tolokers/base.csv
tolokers,GT,BASE,0,5,0.8263008327121596,0.8285272443327396,roc_auc,results3/tolokers/base.csv
tolokers,GT,BASE,1,5,0.831930770703413,0.8319444783354888,roc_auc,results3/tolokers/base.csv
tolokers,GT,BASE,2,5,0.8168881846657678,0.8264392170897624,roc_auc,results3/tolokers/base.csv
tolokers,GT,BASE,3,5,0.8280285780621824,0.8314727149980072,roc_auc,results3/tolokers/base.csv
tolokers,GT,BASE,4,5,0.8271093768032706,0.8331970913350089,roc_auc,results3/tolokers/base.csv
tolokers,GT,BASE,5,5,0.8502917140184303,0.8213440374807837,roc_auc,results3/tolokers/base.csv
tolokers,GT,BASE,6,5,0.8456862034272493,0.8345466327213966,roc_auc,results3/tolokers/base.csv
tolokers,GT,BASE,7,3,0.8435368746342543,0.8142919889704985,roc_auc,results3/tolokers/base.csv
tolokers,GT,BASE,8,5,0.8320543265594853,0.8293192780394166,roc_auc,results3/tolokers/base.csv
