policy,dataset,backbone,variant,split,selected_depth,test_metric,metric_name
mean_validation,tolokers,GAT,ENS,4,3,0.856363653617259,roc_auc
mean_validation,tolokers,GAT,ENS,5,3,0.837354844657009,roc_auc
mean_validation,tolokers,GAT,ENS,6,3,0.8430742973030863,roc_auc
mean_validation,tolokers,GAT,ENS,7,3,0.8358921071824613,roc_auc
mean_validation,tolokers,GAT,ENS,8,3,0.8507085939554646,roc_auc
mean_validation,tolokers,GAT,ENS,9,3,0.8454076957072248,roc_auc
split0_validation,tolokers,GAT,ENS,0,3,0.8442906468851419,roc_auc
split0_validation,tolokers,GAT,ENS,1,3,0.8473832046829289,roc_auc
split0_validation,tolokers,GAT,ENS,2,3,0.8401562783837497,roc_auc
split0_validation,tolokers,GAT,ENS,3,3,0.853432756101066,roc_auc
split0_validation,tolokers,GAT,ENS,4,3,0.856363653617259,roc_auc
split0_validation,tolokers,GAT,ENS,5,3,0.837354844657009,roc_auc
split0_validation,tolokers,GAT,ENS,6,3,0.8430742973030863,roc_auc
split0_validation,tolokers,GAT,ENS,7,3,0.8358921071824613,roc_auc
split0_validation,tolokers,GAT,ENS,8,3,0.8507085939554646,roc_auc
split0_validation,tolokers,GAT,ENS,9,3,0.8454076957072248,roc_auc
per_split_validation,tolokers,GAT-sep,ENS,0,4,0.8423066651483478,roc_auc
per_split_validation,tolokers,GAT-sep,ENS,1,4,0.8427014958151339,roc_auc
per_split_validation,tolokers,GAT-sep,ENS,2,2,0.842916365036372,roc_auc
per_split_validation,tolokers,GAT-sep,ENS,3,4,0.8518168311060139,roc_auc
per_split_validation,tolokers,GAT-sep,ENS,4,5,0.8485212659525146,roc_auc
per_split_validation,tolokers,GAT-sep,ENS,5,5,0.8352251314294701,roc_auc
per_split_validation,tolokers,GAT-sep,ENS,6,3,0.8452948385295083,roc_auc
per_split_validation,tolokers,GAT-sep,ENS,7,3,0.833418738765119,roc_auc
per_split_validation,tolokers,GAT-sep,ENS,8,4,0.8469805790759405,roc_auc
per_split_validation,tolokers,GAT-sep,ENS,9,5,0.846212946921202,roc_auc
mean_validation,tolokers,GAT-sep,ENS,0,4,0.8423066651483478,roc_auc
mean_validation,tolokers,GAT-sep,ENS,1,4,0.8427014958151339,roc_auc
mean_validation,tolokers,GAT-sep,ENS,2,4,0.8420270640323835,roc_auc
mean_validation,tolokers,GAT-sep,ENS,3,4,0.8518168311060139,roc_auc
mean_validation,tolokers,GAT-sep,ENS,4,4,0.8443919811077762,roc_auc
mean_validation,tolokers,GAT-sep,ENS,5,4,0.8344666498567088,roc_auc
mean_validation,tolokers,GAT-sep,ENS,6,4,0.8374653294616206,roc_auc
mean_validation,tolokers,GAT-sep,ENS,7,4,0.8339745518926116,roc_auc
mean_validation,tolokers,GAT-sep,ENS,8,4,0.8469805790759405,roc_auc
mean_validation,tolokers,GAT-sep,ENS,9,4,0.844764443685285,roc_auc
split0_validation,tolokers,GAT-sep,ENS,0,4,0.8423066651483478,roc_auc
split0_validation,tolokers,GAT-sep,ENS,1,4,0.8427014958151339,roc_auc
split0_validation,tolokers,GAT-sep,ENS,2,4,0.8420270640323835,roc_auc
split0_validation,tolokers,GAT-sep,ENS,3,4,0.8518168311060139,roc_auc
split0_validation,tolokers,GAT-sep,ENS,4,4,0.8443919811077762,roc_auc
split0_validation,tolokers,GAT-sep,ENS,5,4,0.8344666498567088,roc_auc
split0_validation,tolokers,GAT-sep,ENS,6,4,0.8374653294616206,roc_auc
split0_validation,tolokers,GAT-sep,ENS,7,4,0.8339745518926116,roc_auc
split0_validation,tolokers,GAT-sep,ENS,8,4,0.8469805790759405,roc_auc
split0_validation,tolokers,GAT-sep,ENS,9,4,0.844764443685285,roc_auc
per_split_validation,tolokers,GT,ENS,0,5,0.8400359651762742,roc_auc
per_split_validation,tolokers,GT,ENS,1,4,0.8312327664039433,roc_auc
per_split_validation,tolokers,GT,ENS,2,5,0.8412252019228424,roc_auc
per_split_validation,tolokers,GT,ENS,3,5,0.8470680179703873,roc_auc
per_split_validation,tolokers,GT,ENS,4,5,0.8399888566246146,roc_auc
per_split_validation,tolokers,GT,ENS,5,3,0.8290081582521982,roc_auc
per_split_validation,tolokers,GT,ENS,6,5,0.8380543558125854,roc_auc
per_split_validation,tolokers,GT,ENS,7,5,0.8293328344571604,roc_auc
per_split_validation,tolokers,GT,ENS,8,5,0.8395381057346359,roc_auc
per_split_validation,tolokers,GT,ENS,9,5,0.8444770476291181,roc_auc
mean_validation,tolokers,GT,ENS,0,5,0.8400359651762742,roc_auc
mean_validation,tolokers,GT,ENS,1,5,0.8293247006065142,roc_auc
mean_validation,tolokers,GT,ENS,2,5,0.8412252019228424,roc_auc
mean_validation,tolokers,GT,ENS,3,5,0.8470680179703873,roc_auc
mean_validation,tolokers,GT,ENS,4,5,0.8399888566246146,roc_auc
mean_validation,tolokers,GT,ENS,5,5,0.8274566262414289,roc_auc
mean_validation,tolokers,GT,ENS,6,5,0.8380543558125854,roc_auc
mean_validation,tolokers,GT,ENS,7,5,0.8293328344571604,roc_auc
mean_validation,tolokers,GT,ENS,8,5,0.8395381057346359,roc_auc
mean_validation,tolokers,GT,ENS,9,5,0.8444770476291181,roc_auc
split0_validation,tolokers,GT,ENS,0,5,0.8400359651762742,roc_auc
split0_validation,tolokers,GT,ENS,1,5,0.8293247006065142,roc_auc
split0_validation,tolokers,GT,ENS,2,5,0.8412252019228424,roc_auc
split0_validation,tolokers,GT,ENS,3,5,0.8470680179703873,roc_auc
split0_validation,tolokers,GT,ENS,4,5,0.8399888566246146,roc_auc
split0_validation,tolokers,GT,ENS,5,5,0.8274566262414289,roc_auc
split0_validation,tolokers,GT,ENS,6,5,0.8380543558125854,roc_auc
split0_validation,tolokers,GT,ENS,7,5,0.8293328344571604,roc_auc
split0_validation,tolokers,GT,ENS,8,5,0.8395381057346359,roc_auc
split0_validation,tolokers,GT,ENS,9,5,0.8444770476291181,roc_auc
per_split_validation,tolokers,GT-sep,ENS,0,5,0.8344500432449724,roc_auc
per_split_validation,tolokers,GT-sep,ENS,1,3,0.8339013472367954,roc_auc
per_split_validation,tolokers,GT-sep,ENS,2,5,0.8454148128265402,roc_auc
per_split_validation,tolokers,GT-sep,ENS,3,5,0.8448786565047759,roc_auc
per_split_validation,tolokers,GT-sep,ENS,4,5,0.8489232137386161,roc_auc
per_split_validation,tolokers,GT-sep,ENS,5,4,0.8285241941387472,roc_auc
per_split_validation,tolokers,GT-sep,ENS,6,5,0.8374094092384277,roc_auc
per_split_validation,tolokers,GT-sep,ENS,7,4,0.8198446976783278,roc_auc
per_split_validation,tolokers,GT-sep,ENS,8,4,0.8404348627683831,roc_auc
per_split_validation,tolokers,GT-sep,ENS,9,3,0.8457167820317817,roc_auc
mean_validation,tolokers,GT-sep,ENS,0,5,0.8344500432449724,roc_auc
mean_validation,tolokers,GT-sep,ENS,1,5,0.834293127709589,roc_auc
mean_validation,tolokers,GT-sep,ENS,2,5,0.8454148128265402,roc_auc
mean_validation,tolokers,GT-sep,ENS,3,5,0.8448786565047759,roc_auc
mean_validation,tolokers,GT-sep,ENS,4,5,0.8489232137386161,roc_auc
mean_validation,tolokers,GT-sep,ENS,5,5,0.8263741462845926,roc_auc
mean_validation,tolokers,GT-sep,ENS,6,5,0.8374094092384277,roc_auc
mean_validation,tolokers,GT-sep,ENS,7,5,0.8194678292650523,roc_auc
mean_validation,tolokers,GT-sep,ENS,8,5,0.838118748796868,roc_auc
mean_validation,tolokers,GT-sep,ENS,9,5,0.8434298143584155,roc_auc
split0_validation,tolokers,GT-sep,ENS,0,5,0.8344500432449724,roc_auc
split0_validation,tolokers,GT-sep,ENS,1,5,0.834293127709589,roc_auc
split0_validation,tolokers,GT-sep,ENS,2,5,0.8454148128265402,roc_auc
split0_validation,tolokers,GT-sep,ENS,3,5,0.8448786565047759,roc_auc
split0_validation,tolokers,GT-sep,ENS,4,5,0.8489232137386161,roc_auc
split0_validation,tolokers,GT-sep,ENS,5,5,0.8263741462845926,roc_auc
split0_validation,tolokers,GT-sep,ENS,6,5,0.8374094092384277,roc_auc
split0_validation,tolokers,GT-sep,ENS,7,5,0.8194678292650523,roc_auc
split0_validation,tolokers,GT-sep,ENS,8,5,0.838118748796868,roc_auc
split0_validation,tolokers,GT-sep,ENS,9,5,0.8434298143584155,roc_auc
per_split_validation,tolokers,ResNet,ENS,0,1,0.7217016557808633,roc_auc
per_split_validation,tolokers,ResNet,ENS,1,2,0.7363764779884445,roc_auc
per_split_validation,tolokers,ResNet,ENS,2,2,0.7416926272066459,roc_auc
per_split_validation,tolokers,ResNet,ENS,3,1,0.7400156983317472,roc_auc
per_split_validation,tolokers,ResNet,ENS,4,5,0.7380910259225819,roc_auc
per_split_validation,tolokers,ResNet,ENS,5,5,0.7276112371857961,roc_auc
per_split_validation,tolokers,ResNet,ENS,6,3,0.7407253768006313,roc_auc
per_split_validation,tolokers,ResNet,ENS,7,2,0.70855938659921,roc_auc
per_split_validation,tolokers,ResNet,ENS,8,1,0.7292044551811273,roc_auc
per_split_validation,tolokers,ResNet,ENS,9,1,0.7408724639331505,roc_auc
mean_validation,tolokers,ResNet,ENS,0,1,0.7217016557808633,roc_auc
mean_validation,tolokers,ResNet,ENS,1,1,0.7293664543731648,roc_auc
mean_validation,tolokers,ResNet,ENS,2,1,0.7403010609252526,roc_auc
mean_validation,tolokers,ResNet,ENS,3,1,0.7400156983317472,roc_auc
mean_validation,tolokers,ResNet,ENS,4,1,0.7386631067513671,roc_auc
mean_validation,tolokers,ResNet,ENS,5,1,0.7221805362376603,roc_auc
mean_validation,tolokers,ResNet,ENS,6,1,0.7409626141111464,roc_auc
mean_validation,tolokers,ResNet,ENS,7,1,0.7107589153781292,roc_auc
mean_validation,tolokers,ResNet,ENS,8,1,0.7292044551811273,roc_auc
mean_validation,tolokers,ResNet,ENS,9,1,0.7408724639331505,roc_auc
split0_validation,tolokers,ResNet,ENS,0,1,0.7217016557808633,roc_auc
split0_validation,tolokers,ResNet,ENS,1,1,0.7293664543731648,roc_auc
split0_validation,tolokers,ResNet,ENS,2,1,0.7403010609252526,roc_auc
split0_validation,tolokers,ResNet,ENS,3,1,0.7400156983317472,roc_auc
split0_validation,tolokers,ResNet,ENS,4,1,0.7386631067513671,roc_auc
split0_validation,tolokers,ResNet,ENS,5,1,0.7221805362376603,roc_auc
split0_validation,tolokers,ResNet,ENS,6,1,0.7409626141111464,roc_auc
split0_validation,tolokers,ResNet,ENS,7,1,0.7107589153781292,roc_auc
split0_validation,tolokers,ResNet,ENS,8,1,0.7292044551811273,roc_auc
split0_validation,tolokers,ResNet,ENS,9,1,0.7408724639331505,roc_auc
per_split_validation,tolokers,TAG,ENS,0,3,0.8482674220302633,roc_auc
per_split_validation,tolokers,TAG,ENS,1,5,0.8502727551250038,roc_auc
per_split_validation,tolokers,TAG,ENS,2,2,0.8566673173747184,roc_auc
per_split_validation,tolokers,TAG,ENS,3,5,0.8529515032711636,roc_auc
per_split_validation,tolokers,TAG,ENS,4,4,0.8591345854040762,roc_auc
per_split_validation,tolokers,TAG,ENS,5,5,0.8338267869392049,roc_auc
per_split_validation,tolokers,TAG,ENS,6,4,0.842513061608496,roc_auc
per_split_validation,tolokers,TAG,ENS,7,5,0.8411174284017797,roc_auc
per_split_validation,tolokers,TAG,ENS,8,5,0.8471696911034653,roc_auc
per_split_validation,tolokers,TAG,ENS,9,5,0.8486802149505598,roc_auc
mean_validation,tolokers,TAG,ENS,0,5,0.8478858088707775,roc_auc
mean_validation,tolokers,TAG,ENS,1,5,0.8502727551250038,roc_auc
mean_validation,tolokers,TAG,ENS,2,5,0.8541390454655138,roc_auc
mean_validation,tolokers,TAG,ENS,3,5,0.8529515032711636,roc_auc
mean_validation,tolokers,TAG,ENS,4,5,0.8608881080392268,roc_auc
mean_validation,tolokers,TAG,ENS,5,5,0.8338267869392049,roc_auc
mean_validation,tolokers,TAG,ENS,6,5,0.8417444127224268,roc_auc
mean_validation,tolokers,TAG,ENS,7,5,0.8411174284017797,roc_auc
mean_validation,tolokers,TAG,ENS,8,5,0.8471696911034653,roc_auc
mean_validation,tolokers,TAG,ENS,9,5,0.8486802149505598,roc_auc
split0_validation,tolokers,TAG,ENS,0,3,0.8482674220302633,roc_auc
split0_validation,tolokers,TAG,ENS,1,3,0.8485897258621204,roc_auc
split0_validation,tolokers,TAG,ENS,2,3,0.8538252143947465,roc_auc
split0_validation,tolokers,TAG,ENS,3,3,0.8451538517849735,roc_auc
split0_validation,tolokers,TAG,ENS,4,3,0.8583015435337242,roc_auc
split0_validation,tolokers,TAG,ENS,5,3,0.8300574249855625,roc_auc
split0_validation,tolokers,TAG,ENS,6,3,0.8424486686242134,roc_auc
split0_validation,tolokers,TAG,ENS,7,3,0.8415281878594146,roc_auc
split0_validation,tolokers,TAG,ENS,8,3,0.8438727703081916,roc_auc
split0_validation,tolokers,TAG,ENS,9,3,0.8463763017550139,roc_auc
per_split_validation,tolokers,GCN,GNNM,0,2,0.8323494763155825,roc_auc
per_split_validation,tolokers,GCN,GNNM,1,2,0.8348997774036205,roc_auc
per_split_validation,tolokers,GCN,GNNM,2,3,0.8380455441410519,roc_auc
per_split_validation,tolokers,GCN,GNNM,3,2,0.8313595189098472,roc_auc
per_split_validation,tolokers,GCN,GNNM,4,2,0.8490194643045965,roc_auc
per_split_validation,tolokers,GCN,GNNM,5,2,0.8256210872789288,roc_auc
per_split_validation,tolokers,GCN,GNNM,6,2,0.8356894387371926,roc_auc
per_split_validation,tolokers,GCN,GNNM,7,2,0.8282666222016164,roc_auc
per_split_validation,tolokers,GCN,GNNM,8,4,0.8284753910348699,roc_auc
per_split_validation,tolokers,GCN,GNNM,9,2,0.8273356352130662,roc_auc
mean_validation,tolokers,GCN,GNNM,0,2,0.8323494763155825,roc_auc
mean_validation,tolokers,GCN,GNNM,1,2,0.8348997774036205,roc_auc
mean_validation,tolokers,GCN,GNNM,2,2,0.8353071477568197,roc_auc
mean_validation,tolokers,GCN,GNNM,3,2,0.8313595189098472,roc_auc
mean_validation,tolokers,GCN,GNNM,4,2,0.8490194643045965,roc_auc
mean_validation,tolokers,GCN,GNNM,5,2,0.8256210872789288,roc_auc
mean_validation,tolokers,GCN,GNNM,6,2,0.8356894387371926,roc_auc
mean_validation,tolokers,GCN,GNNM,7,2,0.8282666222016164,roc_auc
mean_validation,tolokers,GCN,GNNM,8,2,0.83350278855513,roc_auc
mean_validation,tolokers,GCN,GNNM,9,2,0.8273356352130662,roc_auc
split0_validation,tolokers,GCN,GNNM,0,2,0.8323494763155825,roc_auc
split0_validation,tolokers,GCN,GNNM,1,2,0.8348997774036205,roc_auc
split0_validation,tolokers,GCN,GNNM,2,2,0.8353071477568197,roc_auc
split0_validation,tolokers,GCN,GNNM,3,2,0.8313595189098472,roc_auc
split0_validation,tolokers,GCN,GNNM,4,2,0.8490194643045965,roc_auc
split0_validation,tolokers,GCN,GNNM,5,2,0.8256210872789288,roc_auc
split0_validation,tolokers,GCN,GNNM,6,2,0.8356894387371926,roc_auc
split0_validation,tolokers,GCN,GNNM,7,2,0.8282666222016164,roc_auc
split0_validation,tolokers,GCN,GNNM,8,2,0.83350278855513,roc_auc
split0_validation,tolokers,GCN,GNNM,9,2,0.8273356352130662,roc_auc
per_split_validation,tolokers,SAGE,GNNM,0,3,0.8365167191300034,roc_auc
per_split_validation,tolokers,SAGE,GNNM,1,4,0.840051893967123,roc_auc
per_split_validation,tolokers,SAGE,GNNM,2,2,0.8383634421371422,roc_auc
per_split_validation,tolokers,SAGE,GNNM,3,3,0.8343914117382311,roc_auc
per_split_validation,tolokers,SAGE,GNNM,4,5,0.8398702379693571,roc_auc
per_split_validation,tolokers,SAGE,GNNM,5,4,0.8331137193658851,roc_auc
per_split_validation,tolokers,SAGE,GNNM,6,4,0.8362710090583984,roc_auc
per_split_validation,tolokers,SAGE,GNNM,7,3,0.824945299854404,roc_auc
per_split_validation,tolokers,SAGE,GNNM,8,2,0.828490303094388,roc_auc
per_split_validation,tolokers,SAGE,GNNM,9,5,0.8349767100743164,roc_auc
mean_validation,tolokers,SAGE,GNNM,0,5,0.8336037838673207,roc_auc
mean_validation,tolokers,SAGE,GNNM,1,5,0.8373826353133836,roc_auc
mean_validation,tolokers,SAGE,GNNM,2,5,0.8453219513649957,roc_auc
mean_validation,tolokers,SAGE,GNNM,3,5,0.8349540030745954,roc_auc
mean_validation,tolokers,SAGE,GNNM,4,5,0.8398702379693571,roc_auc
mean_validation,tolokers,SAGE,GNNM,5,5,0.8284862361690648,roc_auc
mean_validation,tolokers,SAGE,GNNM,6,5,0.8347757361812655,roc_auc
mean_validation,tolokers,SAGE,GNNM,7,5,0.8346245821234232,roc_auc
mean_validation,tolokers,SAGE,GNNM,8,5,0.8346632179139928,roc_auc
mean_validation,tolokers,SAGE,GNNM,9,5,0.8349767100743164,roc_auc
split0_validation,tolokers,SAGE,GNNM,0,3,0.8365167191300034,roc_auc
split0_validation,tolokers,SAGE,GNNM,1,3,0.8384617261657841,roc_auc
split0_validation,tolokers,SAGE,GNNM,2,3,0.832978833009335,roc_auc
split0_validation,tolokers,SAGE,GNNM,3,3,0.8343914117382311,roc_auc
split0_validation,tolokers,SAGE,GNNM,4,3,0.8380611340214571,roc_auc
split0_validation,tolokers,SAGE,GNNM,5,3,0.8286556913908613,roc_auc
split0_validation,tolokers,SAGE,GNNM,6,3,0.8330527154860382,roc_auc
split0_validation,tolokers,SAGE,GNNM,7,3,0.824945299854404,roc_auc
split0_validation,tolokers,SAGE,GNNM,8,3,0.8346069587803563,roc_auc
split0_validation,tolokers,SAGE,GNNM,9,3,0.8252181227614966,roc_auc
per_split_validation,tolokers,GAT,GNNM,0,3,0.8411143782077873,roc_auc
per_split_validation,tolokers,GAT,GNNM,1,3,0.8405263685881534,roc_auc
per_split_validation,tolokers,GAT,GNNM,2,3,0.8394608341534967,roc_auc
per_split_validation,tolokers,GAT,GNNM,3,2,0.8515592591688831,roc_auc
per_split_validation,tolokers,GAT,GNNM,4,3,0.8513857370217635,roc_auc
per_split_validation,tolokers,GAT,GNNM,5,3,0.825530937100933,roc_auc
per_split_validation,tolokers,GAT,GNNM,6,3,0.8344625829313854,roc_auc
per_split_validation,tolokers,GAT,GNNM,7,3,0.8328846159060161,roc_auc
per_split_validation,tolokers,GAT,GNNM,8,3,0.8413072182501918,roc_auc
per_split_validation,tolokers,GAT,GNNM,9,2,0.8387914860274002,roc_auc
mean_validation,tolokers,GAT,GNNM,0,3,0.8411143782077873,roc_auc
mean_validation,tolokers,GAT,GNNM,1,3,0.8405263685881534,roc_auc
mean_validation,tolokers,GAT,GNNM,2,3,0.8394608341534967,roc_auc
mean_validation,tolokers,GAT,GNNM,3,3,0.843834134517622,roc_auc
mean_validation,tolokers,GAT,GNNM,4,3,0.8513857370217635,roc_auc
mean_validation,tolokers,GAT,GNNM,5,3,0.825530937100933,roc_auc
mean_validation,tolokers,GAT,GNNM,6,3,0.8344625829313854,roc_auc
mean_validation,tolokers,GAT,GNNM,7,3,0.8328846159060161,roc_auc
mean_validation,tolokers,GAT,GNNM,8,3,0.8413072182501918,roc_auc
mean_validation,tolokers,GAT,GNNM,9,3,0.8430766696761914,roc_auc
split0_validation,tolokers,GAT,GNNM,0,3,0.8411143782077873,roc_auc
split0_validation,tolokers,GAT,GNNM,1,3,0.8405263685881534,roc_auc
split0_validation,tolokers,GAT,GNNM,2,3,0.8394608341534967,roc_auc
split0_validation,tolokers,GAT,GNNM,3,3,0.843834134517622,roc_auc
split0_validation,tolokers,GAT,GNNM,4,3,0.8513857370217635,roc_auc
split0_validation,tolokers,GAT,GNNM,5,3,0.825530937100933,roc_auc
split0_validation,tolokers,GAT,GNNM,6,3,0.8344625829313854,roc_auc
split0_validation,tolokers,GAT,GNNM,7,3,0.8328846159060161,roc_auc
split0_validation,tolokers,GAT,GNNM,8,3,0.8413072182501918,roc_auc
split0_validation,tolokers,GAT,GNNM,9,3,0.8430766696761914,roc_auc
per_split_validation,tolokers,GAT-sep,GNNM,0,4,0.8499531625766954,roc_auc
per_split_validation,tolokers,GAT-sep,GNNM,1,3,0.8426194794877844,roc_auc
per_split_validation,tolokers,GAT-sep,GNNM,2,5,0.8568855757003924,roc_auc
per_split_validation,tolokers,GAT-sep,GNNM,3,4,0.850779765148619,roc_auc
per_split_validation,tolokers,GAT-sep,GNNM,4,5,0.8558241081910587,roc_auc
per_split_validation,tolokers,GAT-sep,GNNM,5,3,0.838981614786256,roc_auc
per_split_validation,tolokers,GAT-sep,GNNM,6,4,0.8412923061906739,roc_auc
per_split_validation,tolokers,GAT-sep,GNNM,7,4,0.8407412378093914,roc_auc
per_split_validation,tolokers,GAT-sep,GNNM,8,5,0.8561460731124724,roc_auc
per_split_validation,tolokers,GAT-sep,GNNM,9,5,0.8499606186064546,roc_auc
mean_validation,tolokers,GAT-sep,GNNM,0,4,0.8499531625766954,roc_auc
mean_validation,tolokers,GAT-sep,GNNM,1,4,0.8355359123062449,roc_auc
mean_validation,tolokers,GAT-sep,GNNM,2,4,0.8505038920475342,roc_auc
mean_validation,tolokers,GAT-sep,GNNM,3,4,0.850779765148619,roc_auc
mean_validation,tolokers,GAT-sep,GNNM,4,4,0.8538862182745934,roc_auc
mean_validation,tolokers,GAT-sep,GNNM,5,4,0.8410184665522505,roc_auc
mean_validation,tolokers,GAT-sep,GNNM,6,4,0.8412923061906739,roc_auc
mean_validation,tolokers,GAT-sep,GNNM,7,4,0.8407412378093914,roc_auc
mean_validation,tolokers,GAT-sep,GNNM,8,4,0.8542380073150428,roc_auc
mean_validation,tolokers,GAT-sep,GNNM,9,4,0.8509332915795667,roc_auc
split0_validation,tolokers,GAT-sep,GNNM,0,4,0.8499531625766954,roc_auc
split0_validation,tolokers,GAT-sep,GNNM,1,4,0.8355359123062449,roc_auc
split0_validation,tolokers,GAT-sep,GNNM,2,4,0.8505038920475342,roc_auc
split0_validation,tolokers,GAT-sep,GNNM,3,4,0.850779765148619,roc_auc
split0_validation,tolokers,GAT-sep,GNNM,4,4,0.8538862182745934,roc_auc
split0_validation,tolokers,GAT-sep,GNNM,5,4,0.8410184665522505,roc_auc
split0_validation,tolokers,GAT-sep,GNNM,6,4,0.8412923061906739,roc_auc
split0_validation,tolokers,GAT-sep,GNNM,7,4,0.8407412378093914,roc_auc
split0_validation,tolokers,GAT-sep,GNNM,8,4,0.8542380073150428,roc_auc
split0_validation,tolokers,GAT-sep,GNNM,9,4,0.8509332915795667,roc_auc
per_split_validation,tolokers,GT,GNNM,0,5,0.8463430885315417,roc_auc
per_split_validation,tolokers,GT,GNNM,1,5,0.8310212862871412,roc_auc
per_split_validation,tolokers,GT,GNNM,2,5,0.8517266809280181,roc_auc
per_split_validation,tolokers,GT,GNNM,3,5,0.850695715358608,roc_auc
per_split_validation,tolokers,GT,GNNM,4,2,0.843364404642802,roc_auc
