dataset,model,num_layers,hidden_dim,lr,split,num_model_seeds,best_steps,individual_val_metrics,individual_val_accs,train_metric_name,train_metric,train_acc,train_loss,train_roc_auc,train_f1_macro,train_f1_weighted,train_prec_macro,train_rec_macro,val_metric_name,val_metric,val_acc,val_loss,val_roc_auc,val_f1_macro,val_f1_weighted,val_prec_macro,val_rec_macro,test_metric_name,test_metric,test_acc,test_loss,test_roc_auc,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro
questions,ResNet,1,512,3e-05,2,4,"[1300, 1110, 540, 430]","[0.7096, 0.7049, 0.7107, 0.713]","[0.9709, 0.9711, 0.9717, 0.9719]",roc_auc,0.8394110974490414,0.9741619229316711,0.10824501514434814,0.8394110974490414,,,,,roc_auc,0.7168620727476347,0.9718724489212036,0.13129694759845734,0.7168620727476347,,,,,roc_auc,0.7149761376466431,0.9722835421562195,0.1325332075357437,0.7149761376466431,,,,
questions,ResNet,2,512,3e-05,2,4,"[490, 440, 400, 460]","[0.7043, 0.7023, 0.71, 0.712]","[0.9713, 0.972, 0.972, 0.9717]",roc_auc,0.785232668894931,0.9730989336967468,0.11853741854429245,0.785232668894931,,,,,roc_auc,0.7084819516362734,0.9720360040664673,0.13102814555168152,0.7084819516362734,,,,,roc_auc,0.7096615401665631,0.9721199870109558,0.13187631964683533,0.7096615401665631,,,,
questions,ResNet,3,512,3e-05,2,4,"[400, 460, 440, 420]","[0.706, 0.7022, 0.7091, 0.7139]","[0.9718, 0.9716, 0.9716, 0.9713]",roc_auc,0.782237847011759,0.9730989336967468,0.11691667884588242,0.782237847011759,,,,,roc_auc,0.7092115061565903,0.9717088937759399,0.12935540080070496,0.7092115061565903,,,,,roc_auc,0.7072900817115322,0.9715477228164673,0.13039907813072205,0.7072900817115322,,,,
questions,ResNet,4,512,3e-05,2,4,"[410, 430, 420, 400]","[0.7025, 0.7016, 0.7087, 0.711]","[0.9698, 0.9713, 0.9713, 0.9711]",roc_auc,0.7807520680717431,0.9731398224830627,0.11569806188344955,0.7807520680717431,,,,,roc_auc,0.70714487758978,0.9713000655174255,0.12856344878673553,0.70714487758978,,,,,roc_auc,0.708649323842266,0.9711388945579529,0.12933817505836487,0.708649323842266,,,,
questions,ResNet,5,512,3e-05,2,4,"[350, 390, 330, 380]","[0.705, 0.6997, 0.7089, 0.7106]","[0.9707, 0.9703, 0.9716, 0.9709]",roc_auc,0.7795228858909306,0.9731398224830627,0.11471687257289886,0.7795228858909306,,,,,roc_auc,0.7071266358404192,0.9708912372589111,0.12747573852539062,0.7071266358404192,,,,,roc_auc,0.7069495207903784,0.9707301259040833,0.12832210958003998,0.7069495207903784,,,,
questions,ResNet,1,512,3e-05,3,4,"[1310, 1140, 1270, 1070]","[0.7104, 0.7143, 0.7128, 0.7072]","[0.9711, 0.9704, 0.9708, 0.9713]",roc_auc,0.8868881653764671,0.9760016202926636,0.09136094897985458,0.8868881653764671,,,,,roc_auc,0.7141722228957046,0.9713000655174255,0.13610656559467316,0.7141722228957046,,,,,roc_auc,0.7008898452814418,0.9720382690429688,0.1382930725812912,0.7008898452814418,,,,
questions,ResNet,2,512,3e-05,3,4,"[750, 710, 890, 540]","[0.7077, 0.7066, 0.7063, 0.7019]","[0.9707, 0.9717, 0.9684, 0.9722]",roc_auc,0.8316903058956642,0.9744480848312378,0.10461543500423431,0.8316903058956642,,,,,roc_auc,0.7081106512189068,0.9711365699768066,0.13223987817764282,0.7081106512189068,,,,,roc_auc,0.6964678637479249,0.9722017645835876,0.13325944542884827,0.6964678637479249,,,,
questions,ResNet,3,512,3e-05,3,4,"[670, 590, 870, 640]","[0.7097, 0.711, 0.7072, 0.7035]","[0.9699, 0.9686, 0.9676, 0.9697]",roc_auc,0.8356436566625681,0.9742028117179871,0.1016772910952568,0.8356436566625681,,,,,roc_auc,0.7106543361677317,0.9695829749107361,0.13363394141197205,0.7106543361677317,,,,,roc_auc,0.6965948525659822,0.9700760245323181,0.1348496675491333,0.6965948525659822,,,,
questions,ResNet,4,512,3e-05,3,4,"[760, 640, 700, 610]","[0.7111, 0.7085, 0.7071, 0.7025]","[0.9636, 0.9688, 0.968, 0.9687]",roc_auc,0.8378351488492111,0.9751021862030029,0.09955248236656189,0.8378351488492111,,,,,roc_auc,0.7107789111522897,0.9681112170219421,0.1355162262916565,0.7107789111522897,,,,,roc_auc,0.6945219332777661,0.9683590531349182,0.1374182105064392,0.6945219332777661,,,,
questions,ResNet,5,512,3e-05,3,4,"[630, 660, 680, 560]","[0.7106, 0.708, 0.7081, 0.7061]","[0.9678, 0.9683, 0.9632, 0.9668]",roc_auc,0.8303259846792397,0.9742028117179871,0.10194730013608932,0.8303259846792397,,,,,roc_auc,0.7110710100502802,0.9668847322463989,0.13589772582054138,0.7110710100502802,,,,,roc_auc,0.6935612051469723,0.9679502844810486,0.1373780369758606,0.6935612051469723,,,,
