dataset,model,num_layers,split,best_step,train_acc,val_acc,test_acc,test_loss,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro,test_roc_auc
questions,GCN,5,1,776,0.9728127717971802,0.968192994594574,0.9679502844810486,0.12441569566726685,,,,,0.7760353629224976
questions,GCN,5,2,559,0.9729354381561279,0.9661487936973572,0.9685226082801819,0.1278650462627411,,,,,0.7569072681472794
questions,GCN,5,3,737,0.9666802883148193,0.959443986415863,0.9589567184448242,0.1427059918642044,,,,,0.7682537190407034
questions,GCN,5,4,709,0.972281277179718,0.9690924286842346,0.9682773351669312,0.1240168884396553,,,,,0.7745006453340844
questions,GCN,5,5,573,0.9735486507415771,0.9693377017974854,0.9708936214447021,0.1242530569434166,,,,,0.7605825554306191
questions,GCN,5,6,707,0.9724039435386658,0.9663123488426208,0.9660698175430298,0.131470188498497,,,,,0.7557054921509366
questions,GCN,5,7,399,0.9674979448318481,0.9657399654388428,0.9683590531349182,0.12972187995910645,,,,,0.7719987347295946
questions,GCN,5,8,433,0.9704824090003967,0.9700735807418823,0.9705665707588196,0.12406682968139648,,,,,0.7548475095183892
questions,SAGE,1,0,952,0.9768192768096924,0.9713818430900574,0.9695854783058167,0.14439108967781067,,,,,0.7334776003269385
questions,GCN,5,9,669,0.9706050753593445,0.9654129147529602,0.9665603637695312,0.12924200296401978,,,,,0.7510889868370317
questions,SAGE,1,1,790,0.97432541847229,0.9721994996070862,0.9720382690429688,0.1368800699710846,,,,,0.7375822252596921
questions,SAGE,1,2,763,0.9761242866516113,0.9706459641456604,0.9719564914703369,0.1380738765001297,,,,,0.7408571514330111
questions,SAGE,1,3,844,0.9780866503715515,0.9713818430900574,0.9715477228164673,0.1420072317123413,,,,,0.723994883505076
questions,SAGE,1,4,559,0.9726901054382324,0.9723630547523499,0.9712206721305847,0.12958818674087524,,,,,0.7429305324987474
questions,SAGE,1,5,972,0.9784546494483948,0.971545398235321,0.9712206721305847,0.14834344387054443,,,,,0.722956230417747
questions,SAGE,1,6,779,0.9781684279441833,0.9693377017974854,0.9705665707588196,0.1437002718448639,,,,,0.7159654959836901
questions,SAGE,1,7,595,0.9729762673377991,0.9721177220344543,0.972774088382721,0.12726013362407684,,,,,0.7325713619435292
questions,SAGE,1,8,784,0.9744480848312378,0.9724448323249817,0.9731828570365906,0.13459466397762299,,,,,0.7263052718830594
questions,SAGE,1,9,826,0.9746525287628174,0.9718724489212036,0.9722835421562195,0.13505342602729797,,,,,0.7316907522124916
questions,SAGE,2,0,598,0.9750204682350159,0.9661487936973572,0.9639440774917603,0.149288609623909,,,,,0.7322467323468227
questions,SAGE,2,1,573,0.9752248525619507,0.9693377017974854,0.9686861038208008,0.13634799420833588,,,,,0.7357665160502322
questions,SAGE,2,2,640,0.9755110740661621,0.968928873538971,0.9689313769340515,0.13203777372837067,,,,,0.7425628421482814
questions,SAGE,2,3,648,0.9782910943031311,0.9650040864944458,0.9652522206306458,0.14431512355804443,,,,,0.7317922278225574
questions,SAGE,2,4,389,0.9728127717971802,0.9723630547523499,0.9708936214447021,0.12587063014507294,,,,,0.7446890967400815
questions,SAGE,2,5,664,0.9739574790000916,0.9575634002685547,0.958220899105072,0.15869168937206268,,,,,0.7326935020976244
questions,SAGE,2,6,784,0.9793949127197266,0.9651676416397095,0.9661515951156616,0.14856991171836853,,,,,0.7193541348713604
questions,SAGE,2,7,719,0.9752248525619507,0.9680294394493103,0.9670509099960327,0.13959600031375885,,,,,0.7292822361114638
questions,SAGE,2,8,527,0.9748569130897522,0.9701553583145142,0.9706483483314514,0.13337120413780212,,,,,0.7287792449475766
questions,SAGE,2,9,761,0.975674569606781,0.9657399654388428,0.9659063220024109,0.14187835156917572,,,,,0.7277599865160964
questions,SAGE,3,0,445,0.973630428314209,0.9707277417182922,0.9688496589660645,0.13145184516906738,,,,,0.7298058918193804
questions,SAGE,3,1,608,0.9736713171005249,0.9585445523262024,0.9569127559661865,0.16442254185676575,,,,,0.7349084179733048
questions,SAGE,3,2,611,0.9746525287628174,0.9609158039093018,0.9609189629554749,0.1526273488998413,,,,,0.7391699318185492
