model,num_layers,split,best_step,train_acc,val_acc,test_acc,test_loss
SAGE,5,1,978,0.9996470212936401,0.8612532615661621,0.8577479720115662,0.8015636801719666,0.8208019592390347,0.8557552188033056,0.8240098210697647,0.8199642020323182
GAT,5,1,898,0.9790839552879333,0.8164165616035461,0.8099187612533569,0.6758913993835449,0.7592889747714685,0.8077981059806785,0.760714739228147,0.7632666437757227
GAT-sep,5,2,971,1.0,0.8780229091644287,0.8829861879348755,0.5892624855041504,0.8547577435498869,0.8820979924183977,0.8531836426741234,0.860213808277486
GT,5,2,913,0.9997352361679077,0.870432436466217,0.8720437288284302,0.6173593997955322,0.8411885272072739,0.8700112835190235,0.8423768902869448,0.8424380183422718
GT-sep,5,2,938,0.9998235106468201,0.8642541766166687,0.867984414100647,0.6704049706459045,0.8358580799562003,0.8662606313115145,0.8374998099164138,0.8360952786883018
TAG,5,2,996,0.9998235106468201,0.8624889254570007,0.8602188229560852,0.75098717212677,0.8229768704633299,0.8594962818264482,0.8228905253305512,0.824667612767971
ResNet,5,2,319,0.6994087100028992,0.6541923880577087,0.6583127379417419,1.0845088958740234,0.5311814721405947,0.6331380279337004,0.5466216424636908,0.5486619323851812
GCN,5,2,983,0.9909981489181519,0.7157987356185913,0.7098482251167297,1.1707022190093994,0.6464609809041483,0.7098051358318167,0.6438518394030858,0.6538573798587696
SAGE,5,2,936,0.9997352361679077,0.8501323461532593,0.8573949337005615,0.7678050398826599,0.8238242414060886,0.8560244020026182,0.8238052718444303,0.8252438092866128
GAT,5,2,963,0.9824376106262207,0.7985877990722656,0.7993292808532715,0.7111602425575256,0.7508491985539479,0.7985707549444173,0.7463458111285776,0.7624476880652897
GAT-sep,5,3,981,0.9995587468147278,0.8924977779388428,0.8889868855476379,0.5616930723190308,0.8651584926756455,0.8888121127849502,0.8613870825347356,0.8718139642027574
